#P: 16
#M: 4
#alpha: 0.01
#gamma: 1.0
#n_episodes: 2000000
#K: 1
#Baseline: None
#m: 524288
#Nodes: ['M0', 'M1', 'M2', 'M3']
#Processors/Node: [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3]
#Reward_type: self
#StateRep: Simple
#StartTime: 1605014771.657723
# 
# e  	  J  	  t  	  T  	 n_intra 	 n_inter 	 n_errors 
#--- 	 --- 	 --- 	 --- 	 ------- 	 ------- 	 -------- 
316 	 -228.9429931640625 	 1605014773.176998 	 1 	 8 	 7 	 4
317 	 -333.09344482421875 	 1605014773.1816242 	 1 	 7 	 8 	 8
318 	 -353.8627624511719 	 1605014773.186157 	 1 	 3 	 12 	 4
319 	 -397.01904296875 	 1605014773.190717 	 1 	 2 	 13 	 6
320 	 -321.9462585449219 	 1605014773.195744 	 1 	 2 	 13 	 2
321 	 -358.021484375 	 1605014773.200293 	 1 	 3 	 12 	 4
322 	 -401.3238525390625 	 1605014773.204869 	 1 	 4 	 11 	 8
323 	 -347.0954284667969 	 1605014773.209603 	 1 	 4 	 11 	 4
324 	 -206.98020935058594 	 1605014773.2141938 	 1 	 8 	 7 	 2
325 	 -317.2279052734375 	 1605014773.218791 	 1 	 7 	 8 	 6
326 	 -314.705322265625 	 1605014773.223284 	 1 	 3 	 12 	 2
327 	 -370.7689208984375 	 1605014773.227991 	 1 	 3 	 12 	 4
328 	 -422.4399108886719 	 1605014773.232515 	 1 	 1 	 14 	 6
329 	 -234.9618682861328 	 1605014773.2369962 	 1 	 8 	 7 	 4
330 	 -331.78106689453125 	 1605014773.2416 	 1 	 4 	 11 	 4
331 	 -400.1678771972656 	 1605014773.2461581 	 1 	 5 	 10 	 8
332 	 -326.97412109375 	 1605014773.2506711 	 1 	 7 	 8 	 8
333 	 -248.6244354248047 	 1605014773.25527 	 1 	 4 	 11 	 0
334 	 -343.3693542480469 	 1605014773.260106 	 1 	 3 	 12 	 4
335 	 -326.7987365722656 	 1605014773.265103 	 1 	 4 	 11 	 4
336 	 -401.6316223144531 	 1605014773.2697248 	 1 	 3 	 12 	 6
337 	 -337.55535888671875 	 1605014773.274338 	 1 	 7 	 8 	 8
338 	 -381.7398986816406 	 1605014773.2790232 	 1 	 1 	 14 	 4
339 	 -411.7515869140625 	 1605014773.283654 	 1 	 1 	 14 	 4
340 	 -352.2183532714844 	 1605014773.28814 	 1 	 2 	 13 	 4
341 	 -486.76019287109375 	 1605014773.29265 	 1 	 4 	 11 	 12
342 	 -331.64703369140625 	 1605014773.2972941 	 1 	 8 	 7 	 8
343 	 -357.0933837890625 	 1605014773.302062 	 1 	 2 	 13 	 4
344 	 -341.0539855957031 	 1605014773.306731 	 1 	 2 	 13 	 2
345 	 -418.23858642578125 	 1605014773.3115 	 1 	 2 	 13 	 8
346 	 -418.3228454589844 	 1605014773.316118 	 1 	 1 	 14 	 4
347 	 -435.5955505371094 	 1605014773.320673 	 1 	 5 	 10 	 10
348 	 -329.81024169921875 	 1605014773.325247 	 1 	 7 	 8 	 8
349 	 -368.5356750488281 	 1605014773.329938 	 1 	 2 	 13 	 4
350 	 -329.28363037109375 	 1605014773.334553 	 1 	 5 	 10 	 6
351 	 -351.5754089355469 	 1605014773.339091 	 1 	 6 	 9 	 8
352 	 -421.9474182128906 	 1605014773.343779 	 1 	 2 	 13 	 6
353 	 -334.9461669921875 	 1605014773.348587 	 1 	 5 	 10 	 6
354 	 -393.22271728515625 	 1605014773.353512 	 1 	 1 	 14 	 4
355 	 -343.88995361328125 	 1605014773.358103 	 1 	 3 	 12 	 4
356 	 -316.8140563964844 	 1605014773.3632572 	 1 	 5 	 10 	 4
357 	 -353.2042236328125 	 1605014773.367945 	 1 	 4 	 11 	 6
358 	 -372.99322509765625 	 1605014773.372545 	 1 	 5 	 10 	 8
359 	 -407.2581787109375 	 1605014773.377321 	 1 	 4 	 11 	 8
360 	 -331.4952087402344 	 1605014773.381866 	 1 	 4 	 11 	 4
361 	 -412.70355224609375 	 1605014773.3864892 	 1 	 1 	 14 	 4
362 	 -270.7947998046875 	 1605014773.3911428 	 1 	 5 	 10 	 2
363 	 -377.5738830566406 	 1605014773.395967 	 1 	 2 	 13 	 4
364 	 -407.0691833496094 	 1605014773.400605 	 1 	 4 	 11 	 8
365 	 -241.24220275878906 	 1605014773.405264 	 1 	 4 	 11 	 0
366 	 -348.8018798828125 	 1605014773.4099169 	 1 	 3 	 12 	 4
367 	 -389.43017578125 	 1605014773.4146 	 1 	 4 	 11 	 6
368 	 -360.5234069824219 	 1605014773.4192371 	 1 	 4 	 11 	 6
369 	 -353.7350158691406 	 1605014773.424287 	 1 	 3 	 12 	 4
370 	 -436.5338134765625 	 1605014773.4291131 	 1 	 1 	 14 	 6
371 	 -523.26123046875 	 1605014773.4343061 	 1 	 3 	 12 	 10
372 	 -367.7429504394531 	 1605014773.4389608 	 1 	 4 	 11 	 6
373 	 -384.8067932128906 	 1605014773.4435132 	 1 	 3 	 12 	 6
374 	 -371.01348876953125 	 1605014773.4481752 	 1 	 2 	 13 	 4
375 	 -465.7518310546875 	 1605014773.453023 	 1 	 3 	 12 	 10
376 	 -258.0814514160156 	 1605014773.458153 	 1 	 5 	 10 	 2
377 	 -482.115966796875 	 1605014773.463532 	 1 	 4 	 11 	 10
378 	 -284.0429382324219 	 1605014773.468265 	 1 	 6 	 9 	 4
379 	 -385.3973388671875 	 1605014773.4727092 	 1 	 8 	 7 	 10
380 	 -288.0155029296875 	 1605014773.477441 	 1 	 4 	 11 	 2
381 	 -427.8988342285156 	 1605014773.481916 	 1 	 5 	 10 	 10
382 	 -445.76239013671875 	 1605014773.486345 	 1 	 4 	 11 	 8
383 	 -381.93115234375 	 1605014773.4909818 	 1 	 2 	 13 	 4
384 	 -249.15084838867188 	 1605014773.495868 	 1 	 8 	 7 	 4
385 	 -395.2974548339844 	 1605014773.500444 	 1 	 4 	 11 	 6
386 	 -396.952392578125 	 1605014773.504919 	 1 	 5 	 10 	 8
387 	 -415.4645690917969 	 1605014773.509398 	 1 	 4 	 11 	 10
388 	 -319.49639892578125 	 1605014773.513835 	 1 	 3 	 12 	 2
389 	 -420.1844177246094 	 1605014773.518621 	 1 	 3 	 12 	 6
390 	 -240.309326171875 	 1605014773.523438 	 1 	 8 	 7 	 4
391 	 -357.9606628417969 	 1605014773.52807 	 1 	 3 	 12 	 4
392 	 -387.1635437011719 	 1605014773.5326972 	 1 	 3 	 12 	 6
393 	 -295.1828308105469 	 1605014773.537144 	 1 	 4 	 11 	 2
394 	 -360.5461730957031 	 1605014773.541812 	 1 	 1 	 14 	 2
395 	 -420.2822570800781 	 1605014773.546637 	 1 	 4 	 11 	 10
396 	 -390.8475341796875 	 1605014773.551307 	 1 	 5 	 10 	 8
397 	 -372.74017333984375 	 1605014773.5560331 	 1 	 5 	 10 	 8
398 	 -420.98724365234375 	 1605014773.560999 	 1 	 5 	 10 	 10
399 	 -421.80377197265625 	 1605014773.565784 	 1 	 2 	 13 	 8
400 	 -320.7238464355469 	 1605014773.570409 	 1 	 7 	 8 	 8
401 	 -421.3870544433594 	 1605014773.5751429 	 1 	 1 	 14 	 6
402 	 -391.5873107910156 	 1605014773.5797582 	 1 	 3 	 12 	 8
403 	 -372.574462890625 	 1605014773.5844858 	 1 	 5 	 10 	 6
404 	 -440.0538330078125 	 1605014773.589209 	 1 	 0 	 15 	 4
405 	 -318.9827880859375 	 1605014773.5940511 	 1 	 4 	 11 	 4
406 	 -348.8608703613281 	 1605014773.5987892 	 1 	 5 	 10 	 6
407 	 -335.9933776855469 	 1605014773.60358 	 1 	 7 	 8 	 8
408 	 -300.0555725097656 	 1605014773.6082869 	 1 	 5 	 10 	 4
409 	 -397.3287353515625 	 1605014773.6130838 	 1 	 4 	 11 	 8
410 	 -434.1113586425781 	 1605014773.617794 	 1 	 5 	 10 	 10
411 	 -395.24822998046875 	 1605014773.6223638 	 1 	 4 	 11 	 6
412 	 -364.0485534667969 	 1605014773.627399 	 1 	 4 	 11 	 6
413 	 -310.7575378417969 	 1605014773.632034 	 1 	 5 	 10 	 4
414 	 -316.6912841796875 	 1605014773.636687 	 1 	 4 	 11 	 4
415 	 -335.1222229003906 	 1605014773.641727 	 1 	 7 	 8 	 8
416 	 -435.7362060546875 	 1605014773.646324 	 1 	 3 	 12 	 6
417 	 -371.4473876953125 	 1605014773.650893 	 1 	 4 	 11 	 6
418 	 -364.5067443847656 	 1605014773.655344 	 1 	 7 	 8 	 10
419 	 -476.19683837890625 	 1605014773.66029 	 1 	 5 	 10 	 10
420 	 -316.6202392578125 	 1605014773.6648152 	 1 	 4 	 11 	 4
421 	 -407.95391845703125 	 1605014773.6693969 	 1 	 3 	 12 	 8
422 	 -399.6431579589844 	 1605014773.6738508 	 1 	 6 	 9 	 10
423 	 -376.25714111328125 	 1605014773.6785438 	 1 	 2 	 13 	 4
424 	 -317.1270446777344 	 1605014773.6832042 	 1 	 6 	 9 	 6
425 	 -385.8769226074219 	 1605014773.687893 	 1 	 7 	 8 	 12
426 	 -453.17767333984375 	 1605014773.692706 	 1 	 4 	 11 	 12
427 	 -386.98565673828125 	 1605014773.697494 	 1 	 3 	 12 	 6
428 	 -421.04705810546875 	 1605014773.7020018 	 1 	 4 	 11 	 8
429 	 -258.8227233886719 	 1605014773.706379 	 1 	 5 	 10 	 2
430 	 -459.0990295410156 	 1605014773.7109601 	 1 	 5 	 10 	 14
431 	 -433.10394287109375 	 1605014773.7156029 	 1 	 2 	 13 	 8
432 	 -425.3155822753906 	 1605014773.720109 	 1 	 3 	 12 	 8
433 	 -388.5479431152344 	 1605014773.724572 	 1 	 6 	 9 	 10
434 	 -334.6033630371094 	 1605014773.729163 	 1 	 4 	 11 	 4
435 	 -391.34405517578125 	 1605014773.7337081 	 1 	 2 	 13 	 6
436 	 -345.4249267578125 	 1605014773.738197 	 1 	 3 	 12 	 4
437 	 -403.5219421386719 	 1605014773.742676 	 1 	 1 	 14 	 4
438 	 -382.19122314453125 	 1605014773.747144 	 1 	 6 	 9 	 8
439 	 -332.79443359375 	 1605014773.75178 	 1 	 3 	 12 	 2
440 	 -359.68035888671875 	 1605014773.756406 	 1 	 6 	 9 	 8
441 	 -473.70782470703125 	 1605014773.76111 	 1 	 7 	 8 	 12
442 	 -401.87921142578125 	 1605014773.765627 	 1 	 3 	 12 	 6
443 	 -268.7017822265625 	 1605014773.770127 	 1 	 3 	 12 	 0
444 	 -273.3973083496094 	 1605014773.775056 	 1 	 4 	 11 	 2
445 	 -396.38995361328125 	 1605014773.7795808 	 1 	 4 	 11 	 6
446 	 -406.0803527832031 	 1605014773.784023 	 1 	 2 	 13 	 4
447 	 -314.58782958984375 	 1605014773.788439 	 1 	 2 	 13 	 2
448 	 -384.6146240234375 	 1605014773.7931032 	 1 	 5 	 10 	 8
449 	 -322.9712219238281 	 1605014773.797534 	 1 	 3 	 12 	 2
450 	 -300.70074462890625 	 1605014773.8019829 	 1 	 5 	 10 	 4
451 	 -383.182861328125 	 1605014773.806447 	 1 	 3 	 12 	 8
452 	 -311.2449645996094 	 1605014773.811158 	 1 	 4 	 11 	 4
453 	 -349.0258483886719 	 1605014773.815563 	 1 	 5 	 10 	 6
454 	 -367.80126953125 	 1605014773.819982 	 1 	 3 	 12 	 4
455 	 -355.02874755859375 	 1605014773.824724 	 1 	 3 	 12 	 4
456 	 -437.3834228515625 	 1605014773.829658 	 1 	 4 	 11 	 10
457 	 -325.50189208984375 	 1605014773.83427 	 1 	 4 	 11 	 4
458 	 -373.62200927734375 	 1605014773.838793 	 1 	 6 	 9 	 8
459 	 -312.1200866699219 	 1605014773.8436632 	 1 	 5 	 10 	 4
460 	 -314.9419250488281 	 1605014773.848295 	 1 	 2 	 13 	 2
461 	 -410.3431091308594 	 1605014773.852741 	 1 	 2 	 13 	 8
462 	 -442.4541320800781 	 1605014773.8572102 	 1 	 1 	 14 	 4
463 	 -349.876708984375 	 1605014773.861832 	 1 	 6 	 9 	 8
464 	 -312.0736389160156 	 1605014773.866636 	 1 	 7 	 8 	 8
465 	 -367.9344787597656 	 1605014773.871092 	 1 	 7 	 8 	 8
466 	 -334.2632751464844 	 1605014773.875644 	 1 	 6 	 9 	 6
467 	 -349.9235534667969 	 1605014773.880152 	 1 	 4 	 11 	 8
468 	 -394.9505615234375 	 1605014773.8846889 	 1 	 5 	 10 	 10
469 	 -443.7630920410156 	 1605014773.889154 	 1 	 2 	 13 	 8
470 	 -251.1307373046875 	 1605014773.893735 	 1 	 3 	 12 	 0
471 	 -401.1539001464844 	 1605014773.898185 	 1 	 4 	 11 	 8
472 	 -416.65753173828125 	 1605014773.9026718 	 1 	 2 	 13 	 8
473 	 -332.4135437011719 	 1605014773.9072828 	 1 	 4 	 11 	 6
474 	 -392.9736022949219 	 1605014773.911791 	 1 	 4 	 11 	 6
475 	 -406.7926025390625 	 1605014773.916275 	 1 	 1 	 14 	 8
476 	 -294.45343017578125 	 1605014773.9207292 	 1 	 6 	 9 	 6
477 	 -357.56573486328125 	 1605014773.92531 	 1 	 4 	 11 	 8
478 	 -320.1513671875 	 1605014773.929894 	 1 	 7 	 8 	 8
479 	 -344.693115234375 	 1605014773.9343119 	 1 	 6 	 9 	 8
480 	 -360.9267272949219 	 1605014773.938726 	 1 	 3 	 12 	 8
481 	 -310.40692138671875 	 1605014773.94335 	 1 	 6 	 9 	 6
482 	 -361.9025573730469 	 1605014773.9477649 	 1 	 6 	 9 	 8
483 	 -347.9859313964844 	 1605014773.9521432 	 1 	 5 	 10 	 8
484 	 -339.5599670410156 	 1605014773.956564 	 1 	 3 	 12 	 4
485 	 -302.1356506347656 	 1605014773.961364 	 1 	 4 	 11 	 2
486 	 -361.3414611816406 	 1605014773.965843 	 1 	 3 	 12 	 6
487 	 -272.7508850097656 	 1605014773.970276 	 1 	 4 	 11 	 2
488 	 -278.245361328125 	 1605014773.974733 	 1 	 9 	 6 	 8
489 	 -350.89862060546875 	 1605014773.979251 	 1 	 4 	 11 	 6
490 	 -318.0689697265625 	 1605014773.98386 	 1 	 2 	 13 	 2
491 	 -360.607421875 	 1605014773.9882948 	 1 	 7 	 8 	 8
492 	 -448.08331298828125 	 1605014773.9928582 	 1 	 1 	 14 	 6
493 	 -386.4992980957031 	 1605014773.997327 	 1 	 5 	 10 	 8
494 	 -390.7210693359375 	 1605014774.002039 	 1 	 4 	 11 	 8
495 	 -406.1438293457031 	 1605014774.006579 	 1 	 2 	 13 	 8
496 	 -296.6513977050781 	 1605014774.011117 	 1 	 4 	 11 	 2
497 	 -411.37847900390625 	 1605014774.015578 	 1 	 4 	 11 	 8
498 	 -481.4692077636719 	 1605014774.0201972 	 1 	 3 	 12 	 12
499 	 -411.80194091796875 	 1605014774.0248132 	 1 	 2 	 13 	 6
500 	 -391.85797119140625 	 1605014774.029428 	 1 	 3 	 12 	 6
501 	 -330.1731872558594 	 1605014774.03422 	 1 	 5 	 10 	 6
502 	 -293.43426513671875 	 1605014774.038707 	 1 	 5 	 10 	 4
503 	 -382.84490966796875 	 1605014774.0431669 	 1 	 6 	 9 	 10
504 	 -434.305908203125 	 1605014774.047936 	 1 	 2 	 13 	 6
505 	 -328.5274963378906 	 1605014774.052491 	 1 	 5 	 10 	 6
506 	 -349.8767395019531 	 1605014774.0571709 	 1 	 0 	 15 	 2
507 	 -441.7389831542969 	 1605014774.0618958 	 1 	 2 	 13 	 8
508 	 -371.1798400878906 	 1605014774.066547 	 1 	 4 	 11 	 6
509 	 -430.8548583984375 	 1605014774.071032 	 1 	 1 	 14 	 6
510 	 -293.0453796386719 	 1605014774.075884 	 1 	 3 	 12 	 2
511 	 -439.1448059082031 	 1605014774.080478 	 1 	 5 	 10 	 10
512 	 -412.24786376953125 	 1605014774.084929 	 1 	 3 	 12 	 6
513 	 -334.39239501953125 	 1605014774.0895 	 1 	 6 	 9 	 6
514 	 -382.7836608886719 	 1605014774.094073 	 1 	 3 	 12 	 6
515 	 -251.57723999023438 	 1605014774.098481 	 1 	 5 	 10 	 2
516 	 -361.62115478515625 	 1605014774.102877 	 1 	 4 	 11 	 6
517 	 -436.6083984375 	 1605014774.1072588 	 1 	 3 	 12 	 8
518 	 -353.7795715332031 	 1605014774.111719 	 1 	 3 	 12 	 4
519 	 -433.44085693359375 	 1605014774.116142 	 1 	 2 	 13 	 6
520 	 -383.00103759765625 	 1605014774.120532 	 1 	 2 	 13 	 4
521 	 -447.4134826660156 	 1605014774.1249669 	 1 	 2 	 13 	 8
522 	 -378.91986083984375 	 1605014774.129481 	 1 	 4 	 11 	 8
523 	 -421.0439147949219 	 1605014774.133861 	 1 	 3 	 12 	 8
524 	 -391.79962158203125 	 1605014774.138299 	 1 	 4 	 11 	 8
525 	 -246.27005004882812 	 1605014774.1428921 	 1 	 3 	 12 	 0
526 	 -321.8586120605469 	 1605014774.147359 	 1 	 4 	 11 	 4
527 	 -387.0494384765625 	 1605014774.151872 	 1 	 2 	 13 	 4
528 	 -393.22625732421875 	 1605014774.1564229 	 1 	 3 	 12 	 6
529 	 -414.7034606933594 	 1605014774.161042 	 1 	 5 	 10 	 8
530 	 -422.1983642578125 	 1605014774.1655092 	 1 	 4 	 11 	 8
531 	 -342.2008361816406 	 1605014774.170028 	 1 	 1 	 14 	 2
532 	 -311.1284484863281 	 1605014774.1747332 	 1 	 4 	 11 	 4
533 	 -379.27032470703125 	 1605014774.179412 	 1 	 2 	 13 	 4
534 	 -327.8141784667969 	 1605014774.184085 	 1 	 1 	 14 	 2
535 	 -285.5777587890625 	 1605014774.188708 	 1 	 4 	 11 	 2
536 	 -386.3779602050781 	 1605014774.1934888 	 1 	 2 	 13 	 4
537 	 -321.02056884765625 	 1605014774.19798 	 1 	 2 	 13 	 2
538 	 -331.2643737792969 	 1605014774.2024698 	 1 	 6 	 9 	 6
539 	 -316.37322998046875 	 1605014774.206957 	 1 	 4 	 11 	 4
540 	 -399.2101135253906 	 1605014774.211478 	 1 	 2 	 13 	 6
541 	 -372.10211181640625 	 1605014774.216148 	 1 	 5 	 10 	 6
542 	 -382.3947448730469 	 1605014774.221185 	 1 	 3 	 12 	 4
543 	 -444.0437316894531 	 1605014774.226154 	 1 	 3 	 12 	 6
544 	 -333.2332763671875 	 1605014774.230803 	 1 	 2 	 13 	 2
545 	 -366.0321350097656 	 1605014774.2354429 	 1 	 1 	 14 	 2
546 	 -339.16107177734375 	 1605014774.240277 	 1 	 4 	 11 	 6
547 	 -436.560302734375 	 1605014774.245155 	 1 	 5 	 10 	 10
548 	 -470.4557800292969 	 1605014774.2499719 	 1 	 2 	 13 	 6
549 	 -367.90264892578125 	 1605014774.254831 	 1 	 6 	 9 	 10
550 	 -329.619384765625 	 1605014774.259857 	 1 	 3 	 12 	 4
551 	 -327.6149597167969 	 1605014774.2645388 	 1 	 1 	 14 	 2
552 	 -381.55999755859375 	 1605014774.269676 	 1 	 2 	 13 	 4
553 	 -382.1423034667969 	 1605014774.274357 	 1 	 4 	 11 	 6
554 	 -343.86102294921875 	 1605014774.27917 	 1 	 3 	 12 	 4
555 	 -430.0875549316406 	 1605014774.2849832 	 1 	 5 	 10 	 8
556 	 -424.1134338378906 	 1605014774.290198 	 1 	 2 	 13 	 6
557 	 -436.8221740722656 	 1605014774.295566 	 1 	 3 	 12 	 10
558 	 -325.0004577636719 	 1605014774.3003561 	 1 	 7 	 8 	 8
559 	 -369.6650085449219 	 1605014774.304951 	 1 	 2 	 13 	 4
560 	 -416.6506652832031 	 1605014774.309837 	 1 	 4 	 11 	 6
561 	 -237.89041137695312 	 1605014774.314417 	 1 	 7 	 8 	 4
562 	 -324.1864318847656 	 1605014774.319083 	 1 	 5 	 10 	 4
563 	 -265.7251281738281 	 1605014774.3238459 	 1 	 6 	 9 	 4
564 	 -368.2380065917969 	 1605014774.32864 	 1 	 4 	 11 	 4
565 	 -374.3831787109375 	 1605014774.333217 	 1 	 1 	 14 	 4
566 	 -300.6107482910156 	 1605014774.3378718 	 1 	 7 	 8 	 6
567 	 -329.5303955078125 	 1605014774.342535 	 1 	 5 	 10 	 6
568 	 -365.9900207519531 	 1605014774.347104 	 1 	 2 	 13 	 4
569 	 -359.6358337402344 	 1605014774.35167 	 1 	 1 	 14 	 4
570 	 -360.9237060546875 	 1605014774.3562639 	 1 	 4 	 11 	 4
571 	 -356.6929016113281 	 1605014774.3611698 	 1 	 3 	 12 	 4
572 	 -397.10052490234375 	 1605014774.365782 	 1 	 0 	 15 	 4
573 	 -357.03973388671875 	 1605014774.370351 	 1 	 2 	 13 	 2
574 	 -305.3883972167969 	 1605014774.37501 	 1 	 4 	 11 	 4
575 	 -298.842041015625 	 1605014774.379689 	 1 	 5 	 10 	 6
576 	 -220.8345489501953 	 1605014774.3851352 	 1 	 6 	 9 	 2
577 	 -377.0537414550781 	 1605014774.389827 	 1 	 4 	 11 	 6
578 	 -298.8458251953125 	 1605014774.3957381 	 1 	 6 	 9 	 8
579 	 -445.8384094238281 	 1605014774.401154 	 1 	 2 	 13 	 6
580 	 -374.18798828125 	 1605014774.407061 	 1 	 4 	 11 	 8
581 	 -376.58636474609375 	 1605014774.412202 	 1 	 3 	 12 	 6
582 	 -369.9183044433594 	 1605014774.416919 	 1 	 2 	 13 	 6
583 	 -367.8421325683594 	 1605014774.421987 	 1 	 0 	 15 	 4
584 	 -281.3556823730469 	 1605014774.427565 	 1 	 5 	 10 	 4
585 	 -333.8091735839844 	 1605014774.432956 	 1 	 2 	 13 	 2
586 	 -352.4284362792969 	 1605014774.437779 	 1 	 1 	 14 	 6
587 	 -373.3828125 	 1605014774.442472 	 1 	 3 	 12 	 8
588 	 -417.5235290527344 	 1605014774.447017 	 1 	 5 	 10 	 12
589 	 -395.940185546875 	 1605014774.4514492 	 1 	 2 	 13 	 8
590 	 -318.9798583984375 	 1605014774.456039 	 1 	 8 	 7 	 8
591 	 -378.4632873535156 	 1605014774.460918 	 1 	 3 	 12 	 6
592 	 -369.69842529296875 	 1605014774.4657128 	 1 	 3 	 12 	 6
593 	 -361.07073974609375 	 1605014774.4702988 	 1 	 4 	 11 	 4
594 	 -361.8975830078125 	 1605014774.4748192 	 1 	 4 	 11 	 8
595 	 -289.4427795410156 	 1605014774.4792771 	 1 	 3 	 12 	 2
596 	 -459.72357177734375 	 1605014774.484284 	 1 	 4 	 11 	 10
597 	 -326.2341613769531 	 1605014774.488817 	 1 	 4 	 11 	 6
598 	 -327.1144714355469 	 1605014774.493401 	 1 	 7 	 8 	 10
599 	 -330.1849060058594 	 1605014774.497837 	 1 	 3 	 12 	 6
600 	 -421.7507019042969 	 1605014774.5022988 	 1 	 2 	 13 	 8
601 	 -283.5294189453125 	 1605014774.5068018 	 1 	 3 	 12 	 2
602 	 -419.8864440917969 	 1605014774.511702 	 1 	 5 	 10 	 10
603 	 -326.4245300292969 	 1605014774.5162292 	 1 	 2 	 13 	 4
604 	 -417.7206115722656 	 1605014774.520689 	 1 	 2 	 13 	 6
605 	 -410.0534362792969 	 1605014774.5256152 	 1 	 1 	 14 	 8
606 	 -345.896484375 	 1605014774.530216 	 1 	 5 	 10 	 6
607 	 -316.1011047363281 	 1605014774.5347898 	 1 	 5 	 10 	 6
608 	 -292.0995788574219 	 1605014774.539281 	 1 	 5 	 10 	 4
609 	 -334.1575927734375 	 1605014774.543922 	 1 	 4 	 11 	 8
610 	 -357.77850341796875 	 1605014774.548368 	 1 	 4 	 11 	 6
611 	 -385.5541687011719 	 1605014774.553421 	 1 	 5 	 10 	 8
612 	 -354.14434814453125 	 1605014774.5580559 	 1 	 5 	 10 	 6
613 	 -447.84332275390625 	 1605014774.562669 	 1 	 4 	 11 	 10
614 	 -402.80462646484375 	 1605014774.567117 	 1 	 3 	 12 	 8
615 	 -301.68487548828125 	 1605014774.571581 	 1 	 7 	 8 	 6
616 	 -356.6605529785156 	 1605014774.5760279 	 1 	 7 	 8 	 10
617 	 -427.06890869140625 	 1605014774.580446 	 1 	 4 	 11 	 10
618 	 -328.2530212402344 	 1605014774.584949 	 1 	 5 	 10 	 6
619 	 -407.3423767089844 	 1605014774.58942 	 1 	 5 	 10 	 8
620 	 -334.6274108886719 	 1605014774.594199 	 1 	 3 	 12 	 6
621 	 -435.4990539550781 	 1605014774.598662 	 1 	 4 	 11 	 10
622 	 -342.51177978515625 	 1605014774.603373 	 1 	 4 	 11 	 6
623 	 -300.5452880859375 	 1605014774.607894 	 1 	 4 	 11 	 4
624 	 -401.2680358886719 	 1605014774.612493 	 1 	 3 	 12 	 6
625 	 -271.6650390625 	 1605014774.617087 	 1 	 6 	 9 	 4
626 	 -407.8563537597656 	 1605014774.621515 	 1 	 3 	 12 	 6
627 	 -451.027587890625 	 1605014774.626324 	 1 	 3 	 12 	 8
628 	 -333.24468994140625 	 1605014774.630888 	 1 	 4 	 11 	 6
629 	 -373.9037170410156 	 1605014774.635482 	 1 	 2 	 13 	 4
630 	 -309.9214172363281 	 1605014774.6401112 	 1 	 4 	 11 	 4
631 	 -359.8077087402344 	 1605014774.644671 	 1 	 3 	 12 	 8
632 	 -385.2246398925781 	 1605014774.649754 	 1 	 4 	 11 	 8
633 	 -366.2335510253906 	 1605014774.65451 	 1 	 4 	 11 	 6
634 	 -285.6290283203125 	 1605014774.6592681 	 1 	 5 	 10 	 6
635 	 -448.9716491699219 	 1605014774.663856 	 1 	 1 	 14 	 8
636 	 -443.8644104003906 	 1605014774.668371 	 1 	 4 	 11 	 8
637 	 -359.80035400390625 	 1605014774.672944 	 1 	 5 	 10 	 8
638 	 -344.08966064453125 	 1605014774.677793 	 1 	 3 	 12 	 2
639 	 -385.3392639160156 	 1605014774.68257 	 1 	 1 	 14 	 4
640 	 -393.8232421875 	 1605014774.687336 	 1 	 0 	 15 	 6
641 	 -303.07501220703125 	 1605014774.6918578 	 1 	 4 	 11 	 4
642 	 -368.1759338378906 	 1605014774.696706 	 1 	 7 	 8 	 8
643 	 -472.7095642089844 	 1605014774.701208 	 1 	 4 	 11 	 12
644 	 -396.6648254394531 	 1605014774.705746 	 1 	 1 	 14 	 4
645 	 -248.70089721679688 	 1605014774.710444 	 1 	 3 	 12 	 0
646 	 -286.8680725097656 	 1605014774.715088 	 1 	 3 	 12 	 2
647 	 -442.56268310546875 	 1605014774.71975 	 1 	 4 	 11 	 10
648 	 -338.9083251953125 	 1605014774.724304 	 1 	 4 	 11 	 4
649 	 -365.82666015625 	 1605014774.729153 	 1 	 1 	 14 	 6
650 	 -369.85906982421875 	 1605014774.733781 	 1 	 2 	 13 	 4
651 	 -413.84912109375 	 1605014774.738383 	 1 	 2 	 13 	 8
652 	 -308.3152770996094 	 1605014774.743038 	 1 	 3 	 12 	 4
653 	 -327.9130554199219 	 1605014774.747581 	 1 	 2 	 13 	 2
654 	 -367.541015625 	 1605014774.752189 	 1 	 5 	 10 	 8
655 	 -274.7318115234375 	 1605014774.756819 	 1 	 4 	 11 	 4
656 	 -338.7153015136719 	 1605014774.761506 	 1 	 4 	 11 	 6
657 	 -300.7313232421875 	 1605014774.7661 	 1 	 5 	 10 	 6
658 	 -299.1123046875 	 1605014774.770664 	 1 	 4 	 11 	 4
659 	 -322.1866149902344 	 1605014774.775193 	 1 	 4 	 11 	 4
660 	 -401.6901550292969 	 1605014774.779757 	 1 	 6 	 9 	 12
661 	 -346.5276794433594 	 1605014774.7843919 	 1 	 2 	 13 	 4
662 	 -306.1654357910156 	 1605014774.789185 	 1 	 3 	 12 	 4
663 	 -400.37957763671875 	 1605014774.794085 	 1 	 4 	 11 	 6
664 	 -340.0195617675781 	 1605014774.7987 	 1 	 5 	 10 	 6
665 	 -330.827880859375 	 1605014774.8032188 	 1 	 3 	 12 	 4
